Date,Start_period,End_period,Barometer - hPa,Temp - Â°C,Hum - %,Dew Point - Â°C,Wet Bulb - Â°C,Avg Wind Speed - km/h,Wind Run - km,UV Index,GHI - W/m^2,Day of Year,Hour of Day,Solar Zenith Angle,Solar Elevation Angle,Clearness Index
8/24/2024,20:05,21:00,1007.692,28.75,84.417,25.917,26.0,7.333,-0.2,0.0,0.0,237,20.08333333,118.9738105,-28.97381053,0.0
8/24/2024,21:05,22:00,1007.45,28.417,82.417,25.0,25.833,4.417,-0.1,0.0,0.0,237,21.08333333,133.092425,-43.09242504,0.0
8/24/2024,22:05,23:00,1007.325,27.0,84.917,24.083,25.0,2.583,-0.1,0.0,0.0,237,22.08333333,146.4997099,-56.49970985,0.0
8/24/2024,23:05,0:00,1007.025,27.0,83.667,24.083,25.0,3.75,0.2,0.0,0.0,237,23.08333333,157.8586414,-67.85864143,0.0
8/25/2024,0:05,1:00,1006.808,27.0,85.5,25.0,25.0,3.833,-0.2,0.0,0.0,238,0.083333333,162.9176145,-72.91761449,0.0
8/25/2024,1:05,2:00,1006.275,27.0,84.583,24.5,25.0,2.0,0.1,0.0,0.0,238,1.083333333,156.5011259,-66.5011259,0.0
8/25/2024,2:05,3:00,1005.675,26.0,87.333,24.0,24.417,2.917,0.0,0.0,0.0,238,2.083333333,144.5185992,-54.5185992,0.0
8/25/2024,3:05,4:00,1005.492,26.0,88.833,24.0,24.0,2.333,0.0,0.0,0.0,238,3.083333333,130.8889307,-40.8889307,0.0
8/25/2024,4:05,5:00,1005.75,26.0,86.833,23.5,24.0,3.0,0.0,0.0,0.0,238,4.083333333,116.6682712,-26.66827117,0.0
8/25/2024,5:05,6:00,1006.142,26.0,85.583,23.0,24.0,1.917,-0.1,0.0,5.167,238,5.083333333,102.1818522,-12.18185216,0.003796473
8/25/2024,6:05,7:00,1006.333,26.333,85.417,23.667,24.25,1.5,0.2,0.417,88.583,238,6.083333333,87.55697266,2.443027342,0.065086701
8/25/2024,7:05,8:00,1007.125,28.667,79.083,24.75,25.667,4.583,0.5,2.0,247.583,238,7.083333333,72.85361422,17.14638578,0.181912564
8/25/2024,8:05,9:00,1007.55,29.083,75.417,24.417,25.833,9.333,0.1,4.25,398.083,238,8.083333333,58.10509645,31.89490355,0.29249302
8/25/2024,9:05,10:00,1007.675,30.25,72.833,25.0,26.0,8.917,-0.6,6.167,497.167,238,9.083333333,43.33477573,46.66522427,0.365295371
8/25/2024,10:05,11:00,1007.475,30.917,71.667,25.083,26.083,8.333,0.4,7.167,600.917,238,10.08333333,28.56998907,61.43001093,0.441526084
8/25/2024,11:05,12:00,1006.433,31.0,71.083,25.0,26.0,9.667,0.2,9.667,801.583,238,11.08333333,13.90096074,76.09903926,0.588966201
8/25/2024,12:05,13:00,1005.717,31.333,68.417,25.0,26.0,7.417,-0.2,8.333,692.833,238,12.08333333,3.148352438,86.85164756,0.509061719
8/25/2024,13:05,14:00,1005.133,32.417,62.75,24.5,26.0,6.5,0.0,7.833,770.667,238,13.08333333,16.32653204,73.67346796,0.566250551
8/25/2024,14:05,15:00,1004.608,32.583,61.583,24.333,25.917,5.667,0.1,3.333,347.0,238,14.08333333,31.02846809,58.97153191,0.254959589
8/25/2024,15:05,16:00,1004.875,31.583,68.083,25.0,26.0,8.667,0.9,1.333,115.5,238,15.08333333,45.79704435,44.20295565,0.084864071
8/25/2024,16:05,17:00,1005.317,30.083,74.75,25.333,26.167,10.583,-0.5,0.5,85.583,238,16.08333333,60.56528556,29.43471444,0.062882439
8/25/2024,17:05,18:00,1006.025,29.0,80.083,25.417,26.0,8.167,-0.2,0.0,18.083,238,17.08333333,75.30802227,14.69197773,0.013286554
8/25/2024,18:05,19:00,1006.808,29.0,79.667,25.0,26.0,9.0,0.2,0.0,0.0,238,18.08333333,90.00106808,-0.001068075,0.0
8/25/2024,19:05,20:00,1007.383,29.0,77.917,25.0,26.0,7.917,-0.5,0.0,0.0,238,19.08333333,104.6081326,-14.60813264,0.0
8/25/2024,20:05,21:00,1007.633,29.0,75.833,24.667,26.0,7.167,0.3,0.0,0.0,238,20.08333333,119.061983,-29.06198299,0.0
8/25/2024,21:05,22:00,1007.858,29.0,76.917,24.917,26.0,7.25,-0.2,0.0,0.0,238,21.08333333,133.2158749,-43.21587494,0.0
8/25/2024,22:05,23:00,1007.75,29.0,78.333,24.917,25.917,3.417,-0.4,0.0,0.0,238,22.08333333,146.681107,-56.681107,0.0
8/25/2024,23:05,0:00,1007.083,28.417,81.333,25.0,26.0,3.417,0.2,0.0,0.0,238,23.08333333,158.1413419,-68.14134194,0.0
8/26/2024,0:05,1:00,1006.85,28.0,83.167,24.667,25.167,4.5,-0.1,0.0,0.0,239,0.083333333,163.2834563,-73.28345633,0.0
8/26/2024,1:05,2:00,1006.45,26.667,87.333,24.417,25.0,5.75,0.3,0.0,0.0,239,1.083333333,156.7630578,-66.7630578,0.0
8/26/2024,2:05,3:00,1006.142,26.167,88.167,24.0,25.0,3.667,-0.2,0.0,0.0,239,2.083333333,144.6867273,-54.68672731,0.0
8/26/2024,3:05,4:00,1006.183,26.0,89.417,24.0,25.0,2.0,-0.2,0.0,0.0,239,3.083333333,131.0044833,-41.00448327,0.0
8/26/2024,4:05,5:00,1006.592,26.0,88.167,24.0,24.333,4.75,0.2,0.0,0.0,239,4.083333333,116.7513971,-26.7513971,0.0
8/26/2024,5:05,6:00,1006.708,26.0,88.0,24.0,24.0,5.083,-0.1,0.0,5.75,239,5.083333333,102.242428,-12.24242796,0.004224835
8/26/2024,6:05,7:00,1007.142,26.5,86.667,24.0,24.833,5.167,0.1,0.417,101.5,239,6.083333333,87.60016337,2.399836633,0.074577517
8/26/2024,7:05,8:00,1007.508,28.333,80.75,24.833,25.5,4.0,-0.3,2.0,249.0,239,7.083333333,72.88206799,17.11793201,0.182953711
8/26/2024,8:05,9:00,1007.408,29.75,75.333,24.833,26.0,6.25,0.0,4.167,418.917,239,8.083333333,58.11971212,31.88028788,0.307800882
8/26/2024,9:05,10:00,1007.225,30.333,72.0,24.833,26.0,7.667,0.3,7.0,561.5,239,9.083333333,43.33450719,46.66549281,0.412564291
8/26/2024,10:05,11:00,1006.942,31.0,70.25,24.917,26.0,9.417,0.0,8.917,774.417,239,10.08333333,28.54962979,61.45037021,0.569005878
8/26/2024,11:05,12:00,1006.525,31.0,73.083,25.833,26.833,8.667,-0.2,9.917,803.167,239,11.08333333,13.83593499,76.16406501,0.590130051
8/26/2024,12:05,13:00,1005.808,31.25,73.583,26.0,27.0,8.5,-0.3,9.083,761.25,239,12.08333333,2.814908528,87.18509147,0.559331374
8/26/2024,13:05,14:00,1004.7,32.0,68.333,25.667,27.0,8.417,0.0,7.75,745.917,239,13.08333333,16.27348801,73.72651199,0.548065393
8/26/2024,14:05,15:00,1004.158,31.667,69.583,25.5,26.667,12.917,0.4,4.75,510.917,239,14.08333333,31.01219969,58.98780031,0.375398237
8/26/2024,15:05,16:00,1004.242,30.833,73.75,25.333,26.333,14.417,-0.1,1.75,249.917,239,15.08333333,45.79944942,44.20055058,0.18362748
8/26/2024,16:05,17:00,1004.775,30.0,75.417,25.25,26.083,11.5,-0.1,0.583,111.417,239,16.08333333,60.58221728,29.41778272,0.081864071
8/26/2024,17:05,18:00,1005.725,30.0,77.667,25.583,26.167,10.75,0.0,0.0,15.917,239,17.08333333,75.33882555,14.66117445,0.011695077
8/26/2024,18:05,19:00,1006.625,29.833,80.417,25.833,26.75,10.583,-0.4,0.0,0.0,239,18.08333333,90.04691919,-0.04691919,0.0
8/26/2024,19:05,20:00,1007.217,29.0,79.833,25.0,26.0,6.333,0.1,0.0,0.0,239,19.08333333,104.6720189,-14.6720189,0.0
8/26/2024,20:05,21:00,1007.833,28.333,82.083,25.0,26.0,4.25,-0.3,0.0,0.0,239,20.08333333,119.1496461,-29.14964613,0.0
8/26/2024,21:05,22:00,1008.058,28.5,81.75,25.0,26.0,6.0,0.4,0.0,0.0,239,21.08333333,133.3383775,-43.33837751,0.0
8/26/2024,22:05,23:00,1008.192,28.0,83.833,25.083,26.0,7.417,-0.1,0.0,0.0,239,22.08333333,146.8612885,-56.86128855,0.0
8/26/2024,23:05,0:00,1007.85,28.0,84.083,25.0,25.917,7.167,-0.7,0.0,0.0,239,23.08333333,158.4239953,-68.42399531,0.0
8/27/2024,0:05,1:00,1007.358,28.0,85.833,25.0,26.0,2.667,-0.2,0.0,0.0,240,0.083333333,163.6520899,-73.65208993,0.0
8/27/2024,1:05,2:00,1006.9,27.0,86.583,25.0,25.667,2.0,0.0,0.0,0.0,240,1.083333333,157.0242781,-67.02427809,0.0
8/27/2024,2:05,3:00,1006.367,26.5,88.75,24.667,25.0,2.917,-0.1,0.0,0.0,240,2.083333333,144.8534979,-54.85349794,0.0
8/27/2024,3:05,4:00,1006.417,26.0,90.0,24.25,25.0,2.667,0.0,0.0,0.0,240,3.083333333,131.1190674,-41.11906741,0.0
8/27/2024,4:05,5:00,1007.075,26.0,90.25,24.0,25.0,2.25,0.0,0.0,0.0,240,4.083333333,116.8340304,-26.83403036,0.0
8/27/2024,5:05,6:00,1007.567,26.0,89.75,24.083,25.0,1.25,-0.1,0.0,5.333,240,5.083333333,102.3029718,-12.30297176,0.003918442
8/27/2024,6:05,7:00,1008.15,26.75,88.417,25.0,25.25,1.167,0.1,0.25,77.25,240,6.083333333,87.64378717,2.356212834,0.056759735
8/27/2024,7:05,8:00,1008.6,29.0,78.667,24.75,26.0,3.25,0.3,1.833,233.0,240,7.083333333,72.91146974,17.08853026,0.171197649
8/27/2024,8:05,9:00,1008.417,30.833,68.333,24.083,25.583,6.0,-0.2,4.25,405.167,240,8.083333333,58.13591655,31.86408345,0.297698016
8/27/2024,9:05,10:00,1008.042,31.667,67.667,25.167,26.333,5.083,0.0,6.5,560.333,240,9.083333333,43.33675521,46.66324479,0.411706833
8/27/2024,10:05,11:00,1007.667,33.083,65.167,25.667,27.167,7.25,0.3,7.0,603.583,240,10.08333333,28.53346947,61.46653053,0.443484938
8/27/2024,11:05,12:00,1007.125,33.333,64.667,25.75,27.083,9.417,0.3,9.917,837.0,240,11.08333333,13.7797911,76.2202089,0.614988979
8/27/2024,12:05,13:00,1005.942,32.917,66.583,25.833,27.0,13.0,-0.2,9.5,838.083,240,12.08333333,2.488402951,87.51159705,0.615784717
8/27/2024,13:05,14:00,1005.192,33.083,66.167,25.917,27.417,8.583,-0.7,5.25,474.5,240,13.08333333,16.22802668,73.77197332,0.348640705
8/27/2024,14:05,15:00,1004.733,32.75,66.25,25.75,27.333,6.167,0.0,1.25,125.25,240,14.08333333,30.99975206,59.00024794,0.092027921
8/27/2024,15:05,16:00,1005.042,31.333,68.917,25.0,26.0,5.0,-0.1,0.5,68.083,240,15.08333333,45.80418385,44.19581615,0.050024247
8/27/2024,16:05,17:00,1006.017,29.833,73.0,24.5,25.75,7.0,-0.1,0.0,38.75,240,16.08333333,60.60061718,29.39938282,0.028471712
8/27/2024,17:05,18:00,1007.233,28.667,76.75,24.0,25.167,6.583,0.2,0.0,7.583,240,17.08333333,75.37048491,14.62951509,0.005571639
8/27/2024,18:05,19:00,1008.217,27.917,80.083,24.0,25.0,5.75,-0.1,0.0,0.0,240,18.08333333,90.0931239,-0.093123898,0.0
8/27/2024,19:05,20:00,1008.467,27.667,79.75,23.833,24.5,7.25,-0.1,0.0,0.0,240,19.08333333,104.735797,-14.73579701,0.0
8/27/2024,20:05,21:00,1009.017,26.417,82.75,23.083,24.0,5.5,-0.2,0.0,0.0,240,20.08333333,119.2367382,-29.23673822,0.0
8/27/2024,21:05,22:00,1009.117,26.0,84.5,23.0,24.0,3.75,0.0,0.0,0.0,240,21.08333333,133.4598335,-43.45983352,0.0
8/27/2024,22:05,23:00,1008.817,26.0,84.667,23.25,24.0,2.667,-0.1,0.0,0.0,240,22.08333333,147.0400919,-57.04009185,0.0
8/27/2024,23:05,0:00,1008.167,26.0,86.667,24.0,24.0,2.25,-0.1,0.0,0.0,240,23.08333333,158.7063672,-68.70636718,0.0
8/28/2024,0:05,1:00,1007.642,26.0,88.5,24.0,24.0,2.5,0.1,0.0,0.0,241,0.083333333,164.0234019,-74.02340188,0.0
8/28/2024,1:05,2:00,1007.075,26.0,89.0,24.0,24.0,1.25,0.0,0.0,0.0,241,1.083333333,157.2845508,-67.28455076,0.0
8/28/2024,2:05,3:00,1006.467,25.417,89.583,24.0,24.0,2.25,0.0,0.0,0.0,241,2.083333333,145.018762,-55.01876197,0.0
8/28/2024,3:05,4:00,1006.342,25.417,89.333,23.917,24.0,1.917,0.0,0.0,0.0,241,3.083333333,131.2325925,-41.23259252,0.0
8/28/2024,4:05,5:00,1006.492,25.75,88.0,23.0,24.0,1.583,0.1,0.0,0.0,241,4.083333333,116.9161148,-26.9161148,0.0
8/28/2024,5:05,6:00,1007.225,25.0,87.75,23.0,23.75,1.0,0.0,0.0,6.583,241,5.083333333,102.3634514,-12.36345136,0.004836885
8/28/2024,6:05,7:00,1007.933,25.917,85.167,23.25,24.0,1.167,0.0,0.333,80.583,241,6.083333333,87.68783154,2.312168461,0.05920867
8/28/2024,7:05,8:00,1008.625,28.75,77.583,24.417,25.5,2.5,0.1,1.833,221.667,241,7.083333333,72.94182571,17.05817429,0.162870683
8/28/2024,8:05,9:00,1008.867,30.75,71.167,25.25,26.25,4.833,0.2,4.0,398.25,241,8.083333333,58.15373698,31.84626302,0.292615724
8/28/2024,9:05,10:00,1008.433,32.417,67.0,25.583,27.0,6.75,0.1,6.917,559.417,241,9.083333333,43.34157594,46.65842406,0.411033799
8/28/2024,10:05,11:00,1007.792,32.583,64.833,25.417,26.667,7.667,0.3,9.0,792.5,241,10.08333333,28.52161943,61.47838057,0.582292432
8/28/2024,11:05,12:00,1007.108,31.917,66.75,24.917,26.417,7.167,0.1,9.833,833.583,241,11.08333333,13.73287576,76.26712424,0.612478325
8/28/2024,12:05,13:00,1005.925,32.583,65.75,25.5,26.917,8.5,0.1,9.75,845.417,241,12.08333333,2.173508809,87.82649119,0.621173402
8/28/2024,13:05,14:00,1004.458,32.917,64.0,25.0,26.5,9.5,0.1,7.583,776.75,241,13.08333333,16.19041149,73.80958851,0.570720059
8/28/2024,14:05,15:00,1003.767,32.417,65.583,25.167,26.833,9.333,-0.1,4.917,633.083,241,14.08333333,30.99122343,59.00877657,0.465160176
8/28/2024,15:05,16:00,1003.517,32.0,68.417,25.667,26.917,7.917,0.3,2.0,271.917,241,15.08333333,45.81129798,44.18870202,0.199792065
8/28/2024,16:05,17:00,1003.908,31.5,70.75,25.833,26.917,11.083,0.2,0.75,177.833,241,16.08333333,60.62050867,29.37949133,0.130663483
8/28/2024,17:05,18:00,1004.833,30.833,72.917,25.0,26.0,11.25,-0.1,0.0,15.25,241,17.08333333,75.40300339,14.59699661,0.011204996
8/28/2024,18:05,19:00,1005.867,31.0,73.833,25.75,26.75,8.333,-0.4,0.0,0.0,241,18.08333333,90.13966655,-0.139666549,0.0
8/28/2024,19:05,20:00,1006.967,31.0,76.417,26.0,27.0,7.0,0.1,0.0,0.0,241,19.08333333,104.7994312,-14.79943121,0.0
8/28/2024,20:05,21:00,1007.742,30.75,77.083,26.0,27.0,3.917,-0.2,0.0,0.0,241,20.08333333,119.3231983,-29.32319832,0.0
8/28/2024,21:05,22:00,1007.558,29.417,78.583,25.417,26.333,3.917,-0.3,0.0,0.0,241,21.08333333,133.5801448,-43.58014484,0.0
8/28/2024,22:05,23:00,1007.417,28.833,80.5,25.0,26.0,2.917,0.5,0.0,0.0,241,22.08333333,147.2173542,-57.21735424,0.0
8/28/2024,23:05,0:00,1007.058,28.0,84.167,25.0,26.0,7.25,0.2,0.0,0.0,241,23.08333333,158.9882163,-68.98821628,0.0
8/29/2024,0:05,1:00,1006.658,27.167,84.333,24.333,25.0,5.833,-0.1,0.0,0.0,242,0.083333333,164.3972776,-74.39727757,0.0
8/29/2024,1:05,2:00,1006.367,27.0,84.167,24.0,25.0,5.833,-0.1,0.0,0.0,242,1.083333333,157.5436345,-67.54363449,0.0
8/29/2024,2:05,3:00,1006.05,27.0,84.833,24.0,25.0,4.75,0.4,0.0,0.0,242,2.083333333,145.1823709,-55.1823709,0.0
8/29/2024,3:05,4:00,1005.892,27.0,84.583,24.0,25.0,3.667,0.2,0.0,0.0,242,3.083333333,131.3449692,-41.34496918,0.0
8/29/2024,4:05,5:00,1006.25,26.667,85.833,24.0,25.0,4.25,-0.3,0.0,0.0,242,4.083333333,116.997595,-26.99759504,0.0
8/29/2024,5:05,6:00,1006.867,26.25,87.0,24.0,25.0,3.333,0.1,0.0,0.083,242,5.083333333,102.4238349,-12.4238349,6.1e-05
8/29/2024,6:05,7:00,1007.6,27.0,86.75,24.0,25.0,4.333,0.3,0.0,23.0,242,6.083333333,87.73228369,2.267716308,0.016899339
8/29/2024,7:05,8:00,1008.475,27.167,84.75,24.167,25.0,4.833,0.1,0.5,74.0,242,7.083333333,72.97314121,17.02685879,0.054371785
8/29/2024,8:05,9:00,1009.025,27.917,83.833,24.917,25.083,4.25,-0.2,1.0,104.417,242,8.083333333,58.17319891,31.82680109,0.076720794
8/29/2024,9:05,10:00,1009.5,28.0,82.0,25.0,25.917,5.667,0.2,1.333,121.667,242,9.083333333,43.34902244,46.65097756,0.089395298
8/29/2024,10:05,11:00,1009.3,28.75,79.333,25.0,25.75,4.75,0.2,2.833,218.417,242,10.08333333,28.51418479,61.48581521,0.160482733
8/29/2024,11:05,12:00,1008.708,29.0,78.333,25.0,26.0,6.333,0.0,3.0,244.333,242,11.08333333,13.69551228,76.30448772,0.179524614
8/29/2024,12:05,13:00,1007.5,29.083,78.167,24.917,25.917,4.833,-0.2,3.0,249.583,242,12.08333333,1.877792783,88.12220722,0.183382072
8/29/2024,13:05,14:00,1006.708,30.667,74.083,25.333,26.333,5.25,0.2,2.0,182.333,242,13.08333333,16.16088879,73.83911121,0.133969875
8/29/2024,14:05,15:00,1006.55,30.417,72.5,25.0,26.0,4.333,-0.1,1.75,170.917,242,14.08333333,30.98670661,59.01329339,0.125581925
8/29/2024,15:05,16:00,1006.558,30.083,73.167,24.833,25.833,3.75,0.1,1.0,127.333,242,15.08333333,45.82083934,44.17916066,0.093558413
8/29/2024,16:05,17:00,1006.608,29.0,78.75,25.0,26.0,3.917,-0.1,0.333,89.417,242,16.08333333,60.64191357,29.35808643,0.065699486
8/29/2024,17:05,18:00,1007.033,28.917,81.0,25.083,26.0,3.25,0.0,0.0,13.333,242,17.08333333,75.43638322,14.56361678,0.009796473
8/29/2024,18:05,19:00,1007.408,28.833,79.917,24.917,25.833,4.167,0.2,0.0,0.0,242,18.08333333,90.18653131,-0.186531312,0.0
8/29/2024,19:05,20:00,1007.817,28.75,77.583,24.25,25.167,3.083,0.1,0.0,0.0,242,19.08333333,104.8628861,-14.86288612,0.0
8/29/2024,20:05,21:00,1008.1,28.667,79.0,24.5,25.5,2.667,-0.2,0.0,0.0,242,20.08333333,119.4089664,-29.40896637,0.0
8/29/2024,21:05,22:00,1008.408,27.167,85.583,25.0,25.083,1.667,-0.1,0.0,0.0,242,21.08333333,133.6992145,-43.69921451,0.0
8/29/2024,22:05,23:00,1008.292,27.0,86.0,24.083,25.0,2.667,-0.3,0.0,0.0,242,22.08333333,147.3929132,-57.39291323,0.0
8/29/2024,23:05,0:00,1008.1,27.0,84.417,24.0,24.75,2.833,0.1,0.0,0.0,242,23.08333333,159.2692943,-69.26929431,0.0
8/30/2024,0:05,1:00,1007.608,27.0,83.75,24.0,24.0,2.083,-0.1,0.0,0.0,243,0.083333333,164.7736012,-74.77360116,0.0
8/30/2024,1:05,2:00,1007.2,27.0,81.5,23.667,24.0,0.75,-0.1,0.0,0.0,243,1.083333333,157.8012826,-67.80128265,0.0
8/30/2024,2:05,3:00,1006.833,27.0,80.0,23.0,24.0,2.25,0.1,0.0,0.0,243,2.083333333,145.344177,-55.34417701,0.0
8/30/2024,3:05,4:00,1006.725,26.417,82.75,23.0,24.0,2.417,0.1,0.0,0.0,243,3.083333333,131.4561092,-41.45610923,0.0
8/30/2024,4:05,5:00,1006.75,26.0,83.083,23.0,24.0,2.5,0.0,0.0,0.0,243,4.083333333,117.0784166,-27.0784166,0.0
8/30/2024,5:05,6:00,1007.108,26.0,84.833,23.0,24.0,0.833,0.0,0.0,6.083,243,5.083333333,102.4840908,-12.48409078,0.004469508
8/30/2024,6:05,7:00,1007.475,26.5,84.25,23.917,24.417,0.833,0.1,0.25,81.083,243,6.083333333,87.77713056,2.222869445,0.059576047
8/30/2024,7:05,8:00,1007.592,28.417,78.917,24.083,25.0,3.667,-0.2,1.667,177.583,243,7.083333333,73.0054206,16.9945794,0.130479794
8/30/2024,8:05,9:00,1008.067,29.583,75.75,24.833,25.833,5.0,0.1,2.583,272.667,243,8.083333333,58.19432601,31.80567399,0.20034313
8/30/2024,9:05,10:00,1008.258,31.0,72.167,25.0,26.083,6.0,0.3,5.333,478.917,243,9.083333333,43.35914452,46.64085548,0.351886113
8/30/2024,10:05,11:00,1008.225,31.25,69.167,25.0,26.167,7.167,-0.3,6.667,549.667,243,10.08333333,28.51126409,61.48873591,0.403869949
8/30/2024,11:05,12:00,1007.533,31.583,69.75,25.0,26.25,9.333,0.7,7.833,629.5,243,11.08333333,13.66799759,76.33200241,0.462527553
8/30/2024,12:05,13:00,1006.758,31.417,71.25,25.25,26.25,12.0,-0.5,7.417,637.583,243,12.08333333,1.613747088,88.38625291,0.468466569
8/30/2024,13:05,14:00,1005.908,33.167,63.667,25.167,26.583,6.833,0.0,5.75,532.667,243,13.08333333,16.13968611,73.86031389,0.391379133
8/30/2024,14:05,15:00,1005.142,32.833,65.25,25.5,26.833,6.333,0.1,2.5,234.833,243,14.08333333,30.98628872,59.01371128,0.172544453
8/30/2024,15:05,16:00,1005.0,31.5,69.167,25.0,26.417,5.083,-0.1,0.583,74.75,243,15.08333333,45.83285252,44.16714748,0.054922851
8/30/2024,16:05,17:00,1005.433,29.0,77.75,24.667,25.583,3.083,-0.2,0.0,47.5,243,16.08333333,60.66485206,29.33514794,0.034900808
8/30/2024,17:05,18:00,1006.175,29.25,77.167,25.0,26.0,2.417,0.1,0.0,7.083,243,17.08333333,75.47062584,14.52937416,0.005204262
8/30/2024,18:05,19:00,1006.925,29.0,79.833,25.0,26.0,1.75,-0.1,0.0,0.0,243,18.08333333,90.23370218,-0.233702181,0.0
8/30/2024,19:05,20:00,1007.5,28.75,82.417,25.167,26.0,2.25,0.3,0.0,0.0,243,19.08333333,104.9261268,-14.92612678,0.0
8/30/2024,20:05,21:00,1007.975,27.5,85.0,24.583,25.333,4.083,-0.2,0.0,0.0,243,20.08333333,119.4939833,-29.49398328,0.0
8/30/2024,21:05,22:00,1007.85,26.5,89.833,24.583,24.75,2.917,0.1,0.0,0.0,243,21.08333333,133.8169469,-43.81694688,0.0
8/30/2024,22:05,23:00,1007.808,26.167,90.583,25.0,25.0,4.333,0.4,0.0,0.0,243,22.08333333,147.5666068,-57.56660679,0.0
8/30/2024,23:05,0:00,1007.083,26.0,90.083,24.25,25.0,6.083,0.1,0.0,0.0,243,23.08333333,159.5493457,-69.54934569,0.0
8/31/2024,0:05,1:00,1006.442,26.0,90.0,24.0,24.333,4.833,-0.2,0.0,0.0,244,0.083333333,165.1522556,-75.1522556,0.0
8/31/2024,1:05,2:00,1006.408,26.0,89.667,24.0,24.0,4.25,-0.4,0.0,0.0,244,1.083333333,158.0572433,-68.05724334,0.0
8/31/2024,2:05,3:00,1006.058,25.083,90.833,24.0,24.0,2.417,-0.2,0.0,0.0,244,2.083333333,145.5040337,-55.50403367,0.0
8/31/2024,3:05,4:00,1006.033,25.0,90.583,24.0,24.0,0.917,0.0,0.0,0.0,244,3.083333333,131.565926,-41.56592595,0.0
8/31/2024,4:05,5:00,1006.858,26.0,89.333,24.0,24.0,2.583,0.0,0.0,0.0,244,4.083333333,117.1585259,-27.1585259,0.0
8/31/2024,5:05,6:00,1007.342,26.0,87.667,23.417,24.0,3.667,0.3,0.0,0.083,244,5.083333333,102.5441878,-12.54418779,6.1e-05
8/31/2024,6:05,7:00,1008.142,26.0,86.417,23.0,24.0,2.0,-0.1,0.0,21.333,244,6.083333333,87.82235879,2.177641212,0.015674504
8/31/2024,7:05,8:00,1008.55,26.0,84.5,23.167,24.0,2.75,-0.2,0.25,62.0,244,7.083333333,73.03866731,16.96133269,0.045554739
8/31/2024,8:05,9:00,1008.958,26.167,85.333,24.0,24.167,3.833,0.2,1.25,127.167,244,8.083333333,58.2171401,31.7828599,0.093436444
8/31/2024,9:05,10:00,1008.367,27.583,83.417,24.0,25.0,6.5,0.5,2.667,247.25,244,9.083333333,43.37198867,46.62801133,0.181667891
8/31/2024,10:05,11:00,1007.308,28.167,79.417,24.0,25.0,7.167,-0.3,3.667,291.75,244,10.08333333,28.51294901,61.48705099,0.214364438
8/31/2024,11:05,12:00,1006.15,29.0,75.667,24.0,25.0,4.167,0.0,5.0,402.25,244,11.08333333,13.65059946,76.34940054,0.295554739
8/31/2024,12:05,13:00,1004.933,30.083,73.417,24.75,25.75,4.583,0.4,5.083,403.083,244,12.08333333,1.40149974,88.59850026,0.296166789
8/31/2024,13:05,14:00,1004.167,30.083,74.5,25.0,26.0,9.583,0.1,3.667,322.167,244,13.08333333,16.1270106,73.8729894,0.236713446
8/31/2024,14:05,15:00,1003.883,30.333,73.5,25.0,26.0,7.0,-0.3,3.5,375.417,244,14.08333333,30.99005092,59.00994908,0.275839089
8/31/2024,15:05,16:00,1003.733,31.333,69.5,25.083,26.167,5.0,0.2,1.417,167.5,244,15.08333333,45.84737912,44.15262088,0.123071271
8/31/2024,16:05,17:00,1003.992,30.333,72.25,25.0,26.0,8.5,0.5,0.0,37.0,244,16.08333333,60.6893426,29.3106574,0.027185893
8/31/2024,17:05,18:00,1004.725,29.5,78.167,25.0,26.0,7.75,-0.3,0.0,3.5,244,17.08333333,75.50573183,14.49426817,0.002571639
8/31/2024,18:05,19:00,1005.217,29.0,81.25,25.0,26.0,6.75,0.1,0.0,0.0,244,18.08333333,90.28116299,-0.281162989,0.0
8/31/2024,19:05,20:00,1005.858,28.333,83.0,25.0,26.0,7.167,0.0,0.0,0.0,244,19.08333333,104.9891186,-14.98911863,0.0
8/31/2024,20:05,21:00,1006.325,28.0,84.0,25.0,26.0,5.75,0.2,0.0,0.0,244,20.08333333,119.5781909,-29.57819094,0.0
8/31/2024,21:05,22:00,1006.442,28.0,85.333,25.0,26.0,6.25,-0.3,0.0,0.0,244,21.08333333,133.9332478,-43.93324777,0.0
8/31/2024,22:05,23:00,1006.217,28.0,81.417,24.25,25.167,4.833,-0.1,0.0,0.0,244,22.08333333,147.7382736,-57.73827356,0.0
8/31/2024,23:05,0:00,1005.733,28.0,78.25,24.0,25.0,5.25,0.1,0.0,0.0,244,23.08333333,159.8281075,-69.82810747,0.0
9/1/2024,0:05,1:00,1004.692,28.0,79.0,24.0,25.0,2.5,0.1,0.0,0.0,245,0.083333333,165.5331225,-75.5331225,0.0
9/1/2024,1:05,2:00,1004.3,27.25,84.167,24.083,25.0,3.417,-0.2,0.0,0.0,245,1.083333333,158.3112595,-68.3112595,0.0
9/1/2024,2:05,3:00,1004.133,26.0,88.583,24.0,25.0,1.667,-0.1,0.0,0.0,245,2.083333333,145.6617955,-55.66179546,0.0
9/1/2024,3:05,4:00,1004.067,26.583,87.25,24.0,25.0,2.083,-0.1,0.0,0.0,245,3.083333333,131.6743341,-41.67433413,0.0
9/1/2024,4:05,5:00,1004.95,27.0,87.083,24.0,25.0,2.083,0.0,0.0,0.0,245,4.083333333,117.2378704,-27.23787037,0.0
